Block	Column	Flags	F532	F635	SNR 532	SNR 635	Lectin	Sample
2	3	0	6116	2587	237.957	166.929	MAA EY	S2-64
2	4	0	2807	3088	99.792	208.231	PTA GalNAc EY	S2-64
2	5	0	2267	2730	87.381	167.143	PTA GalNAc EY	S2-64
2	6	0	2198	2711	93.65	187.84599999999998	PTA GalNAc EY	S2-64
2	7	0	11891	5378	363.714	252.947	AMA EY	S2-64
2	8	0	12246	5443	307.20599999999996	228.71400000000003	AMA EY	S2-64
2	9	0	11322	4921	208.0	127.029	AMA EY	S2-64
2	10	0	288	189	6.922999999999999	5.625	PTA Gal EY	S2-64
2	11	0	290	179	16.938	11.0	PTA Gal EY	S2-64
2	12	0	247	116	12.2	6.765	PTA Gal EY	S2-64
2	13	0	3573	164	170.9	11.0	ASA EY	S2-64
2	14	0	3307	120	116.583	6.587999999999999	ASA EY	S2-64
2	15	0	2575	70	58.537	2.4290000000000003	ASA EY	S2-64
2	1	0	3298	3046	135.263	210.923	HPA Sigma	S2-64
2	2	0	3218	2872	113.63600000000001	172.0	HPA Sigma	S2-64
2	3	0	2633	2635	88.435	126.412	HPA Sigma	S2-64
2	4	0	3412	3424	77.257	126.09100000000001	TJA-II Aniara	S2-64
2	5	0	3659	3452	178.0	209.84599999999998	TJA-II Aniara	S2-64
2	6	0	3227	3143	173.533	170.733	TJA-II Aniara	S2-64
2	7	0	13447	15935	513.318	852.688	diCBM40 	S2-64
2	8	0	12931	15013	500.455	875.0	diCBM40 	S2-64
2	9	0	12853	13840	268.95	364.333	diCBM40 	S2-64
2	10	0	3936	2211	198.294	120.5	AOL TCI America	S2-64
2	11	0	3845	2169	205.188	109.647	AOL TCI America	S2-64
2	12	0	3749	2142	183.64700000000002	113.43799999999999	AOL TCI America	S2-64
2	13	0	5702	5650	198.958	292.563	Griffithsin 	S2-64
2	14	0	4951	3483	51.667	66.306	Griffithsin 	S2-64
2	15	0	4340	2269	40.976000000000006	40.22	Griffithsin 	S2-64
2	1	0	2132	1880	139.429	158.722	SLBR-N 	S2-64
2	2	0	1240	1250	65.345	63.483999999999995	SLBR-N 	S2-64
2	3	0	1561	1406	89.5	92.565	SLBR-N 	S2-64
2	4	0	3229	3110	110.575	146.03799999999998	SLBR-H 	S2-64
2	5	0	2459	2375	89.52600000000001	126.087	SLBR-H 	S2-64
2	6	0	2478	2309	249.188	213.267	SLBR-H 	S2-64
2	7	0	3502	10415	93.2	79.704	SLBR-B 	S2-64
2	8	0	2695	8585	236.294	647.875	SLBR-B 	S2-64
2	9	0	4954	11239	325.529	351.03	SLBR-B 	S2-64
2	10	0	23028	12884	70.814	37.775	BamBL 	S2-64
2	11	0	21989	12123	69.00399999999999	35.699	BamBL 	S2-64
2	12	0	22745	13036	1107.867	770.7860000000001	BamBL 	S2-64
2	13	0	5463	3710	196.53799999999998	233.813	BanLec H84T 	S2-64
2	14	0	5764	4030	53.31	67.38	BanLec H84T 	S2-64
2	15	0	6264	4340	64.53699999999999	77.245	BanLec H84T 	S2-64
2	1	0	46596	19421	1489.545	1051.619	Protein A 	S2-64
2	2	0	11894	4759	926.25	562.3330000000001	Protein A 	S2-64
2	3	0	49902	27211	1491.1670000000001	922.5930000000001	Protein A 	S2-64
2	4	0	65495	28624	2240.3	1584.533	Protein G 	S2-64
2	5	0	65494	28287	2103.286	1586.067	Protein G 	S2-64
2	6	0	65497	22747	1999.421	1397.1429999999998	Protein G 	S2-64
2	7	0	36316	28900	484.074	165.88	Protein L 	S2-64
2	8	0	41331	31463	1221.115	1578.765	Protein L 	S2-64
2	9	0	32468	24476	1018.615	626.946	Protein L 	S2-64
2	10	0	187	64	1.073	0.737	Anti Lewis A Abcam	S2-64
2	11	0	232	91	1.413	0.98	Anti Lewis A Abcam	S2-64
2	12	0	250	81	20.313	12.133	Anti Lewis A Abcam	S2-64
2	13	0	470	62	20.5	5.083	Anti Lewis X 	S2-64
2	14	0	484	65	7.912000000000001	3.55	Anti Lewis X 	S2-64
2	15	0	504	68	7.207999999999999	1.014	Anti Lewis X 	S2-64
2	1	0	1428	424	70.15	32.0	Anti Lewis Y 	S2-64
2	2	0	1009	315	9.982000000000001	12.152000000000001	Anti Lewis Y 	S2-64
2	3	0	852	274	7.434	11.044	Anti Lewis Y 	S2-64
2	4	0	1386	436	56.025	30.525	Anti Lewis B Sigma	S2-64
2	5	0	916	265	10.075	6.107	Anti Lewis B Sigma	S2-64
2	6	0	1362	445	20.078	9.241	Anti Lewis B Sigma	S2-64
2	7	0	653	161	25.88	11.294	Anti Sialyl Lewis X 	S2-64
2	8	0	632	142	17.906	8.079	Anti Sialyl Lewis X 	S2-64
2	9	0	807	169	29.541999999999998	15.235	Anti Sialyl Lewis X 	S2-64
2	10	0	808	126	54.667	9.533	Anti H1 	S2-64
2	11	0	752	135	49.0	12.0	Anti H1 	S2-64
2	12	0	882	142	55.0	12.917	Anti H1 	S2-64
2	13	0	3568	417	103.51700000000001	30.385	Anti H2 	S2-64
2	14	0	3403	490	61.468999999999994	27.875	Anti H2 	S2-64
2	15	0	3557	521	43.13399999999999	7.047000000000001	Anti H2 	S2-64
2	1	0	397	61	13.392999999999999	3.0	Anti IgM Thermo Fisher	S2-64
2	2	0	350	45	4.984	1.585	Anti IgM Thermo Fisher	S2-64
2	3	0	628	91	5.815	2.463	Anti IgM Thermo Fisher	S2-64
2	4	0	8226	1312	518.2	137.316	Anti IgM Abcam	S2-64
2	5	0	10133	1455	121.486	43.24100000000001	Anti IgM Abcam	S2-64
2	6	0	7479	1870	74.24	11.460999999999999	Anti IgM Abcam	S2-64
2	7	0	1364	209	9.818	2.905	Anti MBL 	S2-64
2	8	0	1301	212	50.286	9.667	Anti MBL 	S2-64
2	9	0	1495	210	77.833	15.0	Anti MBL 	S2-64
2	10	0	776	347	61.467	3.64	Anti Galectin 1 	S2-64
2	11	0	688	308	107.571	33.25	Anti Galectin 1 	S2-64
2	12	0	616	318	114.875	40.5	Anti Galectin 1 	S2-64
2	13	0	1044	96	13.038	0.515	Anti Galectin 3 	S2-64
2	14	0	1004	98	71.2	9.385	Anti Galectin 3 	S2-64
2	15	0	934	87	31.31	3.179	Anti Galectin 3 	S2-64
2	1	0	2418	1991	39.702	58.093999999999994	Anti Galectin 9 	S2-64
2	2	0	3117	2587	125.476	143.533	Anti Galectin 9 	S2-64
2	3	0	1563	1205	112.611	97.118	Anti Galectin 9 	S2-64
2	4	0	1642	4145	89.875	256.938	Anti NEU1 	S2-64
2	5	0	1312	3856	75.765	275.07099999999997	Anti NEU1 	S2-64
2	6	0	1353	4906	6.1370000000000005	11.504000000000001	Anti NEU1 	S2-64
2	7	0	630	63	3.824	0.077	Anti NEU3 	S2-64
2	8	0	618	61	45.6	4.643	Anti NEU3 	S2-64
2	9	0	561	53	55.214	10.0	Anti NEU3 	S2-64
2	10	0	2639	1524	438.233	29.899	Anti PolySia 	S2-64
2	11	0	8763	4782	41.158	67.113	Anti PolySia 	S2-64
2	12	0	10411	4516	47.975	72.53699999999999	Anti PolySia 	S2-64
2	13	0	462	172	7.87	1.011	Anti Ficolin-1 	S2-64
2	14	0	435	187	7.4270000000000005	1.1	Anti Ficolin-1 	S2-64
2	15	0	427	170	16.469	5.056	Anti Ficolin-1 	S2-64
2	1	0	853	170	74.133	12.062999999999999	Anti Ficolin-2 	S2-64
2	2	0	1004	186	74.7	16.125	Anti Ficolin-2 	S2-64
2	3	0	730	164	54.946999999999996	11.647	Anti Ficolin-2 	S2-64
2	4	0	474	100	36.067	6.813	Anti Ficolin-3 	S2-64
2	5	0	477	94	36.4	7.2860000000000005	Anti Ficolin-3 	S2-64
2	6	0	773	209	13.863	4.637	Anti Ficolin-3 	S2-64
2	7	0	35	32	11.045	1.255	Anti MASP-2 	S2-64
2	8	0	38	36	8.533	5.643	Anti MASP-2 	S2-64
2	9	0	33	34	35.067	5.357	Anti MASP-2 	S2-64
2	10	0	378	96	26.636	6.332999999999999	Anti MASP-1 	S2-64
2	11	0	515	139	1.6130000000000002	2.45	Anti MASP-1 	S2-64
2	12	0	544	125	9.969	7.524	Anti MASP-1 	S2-64
2	13	0	1199	193	43.885	13.067	Anti D-dimer 	S2-64
2	14	0	1327	193	49.29600000000001	10.947000000000001	Anti D-dimer 	S2-64
2	15	0	1291	158	59.238	5.5	Anti D-dimer 	S2-64
2	1	0	243	87	18.625	8.2	Anti P-selectin 	S2-64
2	2	0	224	79	8.471	3.714	Anti P-selectin 	S2-64
2	3	0	310	160	4.44	5.605	Anti P-selectin 	S2-64
2	4	0	459	74	47.928999999999995	7.125	Anti E-selectin 	S2-64
2	5	0	572	104	42.0	7.6	Anti E-selectin 	S2-64
2	6	0	417	99	33.444	3.736	Anti E-selectin 	S2-64
2	7	0	231	77	15.2	6.332999999999999	Anti L-selectin 	S2-64
2	8	0	202	68	14.867	6.733	Anti L-selectin 	S2-64
2	9	0	233	67	15.933	6.428999999999999	Anti L-selectin 	S2-64
2	10	0	646	280	45.4	17.667	Anti PSGL-1 	S2-64
2	11	0	667	344	13.017999999999999	28.462	Anti PSGL-1 	S2-64
2	12	0	449	155	33.875	16.733	Anti PSGL-1 	S2-64
2	13	0	245	89	19.37	8.214	Anti ICAM-1 	S2-64
2	14	0	218	113	8.533999999999999	0.318	Anti ICAM-1 	S2-64
2	15	0	182	86	1.838	0.24	Anti ICAM-1 	S2-64
2	1	0	192	126	32.063	73.154	Anti VCAM-1 	S2-64
2	2	0	209	257	13.061	45.417	Anti VCAM-1 	S2-64
2	3	0	249	246	5.742999999999999	24.482	Anti VCAM-1 	S2-64
2	4	0	1406	366	86.6	60.063	Anti ST6GAL1 	S2-64
2	5	0	1244	355	76.313	22.933000000000003	Anti ST6GAL1 	S2-64
2	6	0	1467	376	85.06299999999999	27.5	Anti ST6GAL1 	S2-64
2	7	0	721	325	326.2	65.0	Anti CL-L1 (CL-10) 	S2-64
2	8	0	836	281	177.733	45.0	Anti CL-L1 (CL-10) 	S2-64
2	9	0	1197	388	418.68800000000005	52.867	Anti CL-L1 (CL-10) 	S2-64
2	10	0	100	43	19.688	4.75	Anti CL-K1 (CL-11) 	S2-64
2	11	0	266	87	23.688000000000002	7.765	Anti CL-K1 (CL-11) 	S2-64
2	12	0	210	64	19.938	4.455	Anti CL-K1 (CL-11) 	S2-64
2	13	0	44570	1583	2106.133	54.52	Anti VE cadherin 	S2-64
2	14	0	39229	1365	452.954	1.425	Anti VE cadherin 	S2-64
2	15	0	37661	1277	158.532	1.6219999999999999	Anti VE cadherin 	S2-64
2	1	0	151	74	29.866999999999997	34.692	Anti Lewis A Thermo Fisher	S2-64
2	2	0	215	101	8.418	18.108	Anti Lewis A Thermo Fisher	S2-64
2	3	0	277	148	7.806	13.415	Anti Lewis A Thermo Fisher	S2-64
2	4	0	473	221	90.75	11.63	Anti Lewis B Abcam	S2-64
2	5	0	495	183	82.25	18.0	Anti Lewis B Abcam	S2-64
2	6	0	514	324	80.444	10.985999999999999	Anti Lewis B Abcam	S2-64
2	7	0	40050	4731	1740.3329999999999	53.931999999999995	Anti IL-1a 	S2-64
2	8	0	33618	5012	38.648	84.146	Anti IL-1a 	S2-64
2	9	0	32252	4923	1350.474	130.621	Anti IL-1a 	S2-64
2	10	0	468	194	15.917	4.882	Anti TGF-b 	S2-64
2	11	0	559	252	19.28	2.7710000000000004	Anti TGF-b 	S2-64
2	12	0	585	340	11.095	3.8310000000000004	Anti TGF-b 	S2-64
2	13	0	244	406	13.0	10.878	Anti TNF-a 	S2-64
2	14	0	234	298	12.85	4.543	Anti TNF-a 	S2-64
2	15	0	154	223	9.522	5.107	Anti TNF-a 	S2-64
2	1	0	284	210	37.176	17.632	Anti IFN-g 	S2-64
2	2	0	167	137	20.143	16.133	Anti IFN-g 	S2-64
2	3	0	201	183	27.739	90.389	Anti IFN-g 	S2-64
2	4	0	31	32	3.5	4.667	Anti Mac-2bp (LGALS3BP) 	S2-64
2	5	0	26	17	2.588	1.214	Anti Mac-2bp (LGALS3BP) 	S2-64
2	6	0	31	20	2.3890000000000002	0.397	Anti Mac-2bp (LGALS3BP) 	S2-64
2	7	0	718	915	36.895	11.540999999999999	Anti VWF 	S2-64
2	8	0	528	799	0.836	22.127	Anti VWF 	S2-64
2	9	0	513	862	25.55	15.169	Anti VWF 	S2-64
2	10	0	7	32	1.3869999999999998	1.226	Anti B.G.A Abcam	S2-64
2	11	0	10	19	0.162	0.217	Anti B.G.A Abcam	S2-64
2	12	0	0	8	-0.159	0.092	Anti B.G.A Abcam	S2-64
2	13	0	46	107	1.296	1.402	Anti B.G.A Thermo Fisher	S2-64
2	14	0	38	80	2.444	0.972	Anti B.G.A Thermo Fisher	S2-64
2	15	0	54	53	2.414	0.483	Anti B.G.A Thermo Fisher	S2-64
2	1	0	212	107	-0.039	0.0	Anti B.G.B Abcam	S2-64
2	2	0	236	124	-0.02	0.032	Anti B.G.B Abcam	S2-64
2	3	0	238	122	-0.049	-0.009000000000000001	Anti B.G.B Abcam	S2-64
2	4	0	233	111	1.205	1.7209999999999999	Anti B.G.B Thermo Fisher	S2-64
2	5	0	225	105	1.165	4.059	Anti B.G.B Thermo Fisher	S2-64
2	6	0	234	103	1.473	3.4	Anti B.G.B Thermo Fisher	S2-64
2	7	0	314	126	36.353	49.276	Anti CD63 Thermo Fisher	S2-64
2	8	0	259	70	26.765	66.882	Anti CD63 Thermo Fisher	S2-64
2	9	0	341	129	31.813000000000002	37.037	Anti CD63 Thermo Fisher	S2-64
2	10	0	376	810	5.517	7.952000000000001	Cholera Toxin B Sigma	S2-64
2	11	0	392	861	2.784	6.315	Cholera Toxin B Sigma	S2-64
2	12	0	452	880	2.634	7.027	Cholera Toxin B Sigma	S2-64
2	13	0	28100	14897	136.813	112.64399999999999	RCA120 Vector	S2-64
2	14	0	28063	14651	177.12599999999998	70.77199999999999	RCA120 Vector	S2-64
2	15	0	29005	15247	262.0	85.04299999999999	RCA120 Vector	S2-64
3	1	0	321	302	3.319	3.696	ConA Sigma	S2-45
3	2	0	302	293	17.824	14.3	ConA Sigma	S2-45
3	3	0	343	306	18.278	12.208	ConA Sigma	S2-45
3	4	0	149	44	11.625	9.522	GNA Sigma	S2-45
3	5	0	128	27	7.375	3.05	GNA Sigma	S2-45
3	6	0	114	21	5.048	2.3	GNA Sigma	S2-45
3	7	0	187	148	8.667	11.632	AIA GlycoMatrix	S2-45
3	8	0	201	155	9.556000000000001	6.571000000000001	AIA GlycoMatrix	S2-45
3	9	0	209	145	1.3090000000000002	1.676	AIA GlycoMatrix	S2-45
3	10	0	847	229	4.04	2.235	PHA-E Vector	S2-45
3	11	0	904	217	4.7989999999999995	1.979	PHA-E Vector	S2-45
3	12	0	1229	319	7.776	3.326	PHA-E Vector	S2-45
3	13	0	949	659	7.8389999999999995	8.182	AIA Vector	S2-45
3	14	0	1083	726	12.582	10.394	AIA Vector	S2-45
3	15	0	1685	1028	22.962	11.734000000000002	AIA Vector	S2-45
3	1	0	1	2	-0.067	0.063	LcH Vector	S2-45
3	2	0	-1	-1	-0.067	0.0	LcH Vector	S2-45
3	3	0	0	-1	0.0	0.067	LcH Vector	S2-45
3	4	0	1352	1151	99.2	90.53299999999999	SNA Vector	S2-45
3	5	0	1198	1023	91.81299999999999	77.563	SNA Vector	S2-45
3	6	0	1437	1186	70.955	82.125	SNA Vector	S2-45
3	7	0	863	1385	276.682	449.235	WGA Vector	S2-45
3	8	0	768	1070	393.31300000000005	415.5	WGA Vector	S2-45
3	9	0	1201	1167	371.889	159.0	WGA Vector	S2-45
3	10	0	62	72	3.158	1.625	PNA Vector	S2-45
3	11	0	55	69	0.708	1.2409999999999999	PNA Vector	S2-45
3	12	0	72	84	0.807	1.115	PNA Vector	S2-45
3	13	0	1144	65478	12.44	836.418	AAL Vector	S2-45
3	14	0	1387	65476	12.179	711.293	AAL Vector	S2-45
3	15	0	1154	65479	16.765	731.811	AAL Vector	S2-45
3	1	0	323	251	24.666999999999998	16.235	PSA Vector	S2-45
3	2	0	397	306	29.570999999999998	19.941	PSA Vector	S2-45
3	3	0	353	266	17.667	16.352999999999998	PSA Vector	S2-45
3	4	0	647	487	30.909000000000002	27.706	PSA GlycoMatrix	S2-45
3	5	0	633	478	40.313	28.313000000000002	PSA GlycoMatrix	S2-45
3	6	0	769	531	52.882	37.867	PSA GlycoMatrix	S2-45
3	7	0	111	73	6.117999999999999	4.6	UEA-I Vector	S2-45
3	8	0	106	67	6.0	3.7060000000000004	UEA-I Vector	S2-45
3	9	0	103	65	5.412000000000001	2.864	UEA-I Vector	S2-45
3	10	0	319	190	109.389	63.333	LEL Vector	S2-45
3	11	0	370	259	123.056	70.24	LEL Vector	S2-45
3	12	0	362	203	109.833	42.152	LEL Vector	S2-45
3	13	0	5407	2098	95.164	36.463	MPL Vector	S2-45
3	14	0	9081	3546	154.964	62.333	MPL Vector	S2-45
3	15	0	12536	5851	252.372	99.15700000000001	MPL Vector	S2-45
3	1	0	276	96	15.812999999999999	4.143	BPL Vector	S2-45
3	2	0	230	99	16.070999999999998	6.063	BPL Vector	S2-45
3	3	0	217	81	13.133	5.125	BPL Vector	S2-45
3	4	0	258	203	50.227	44.941	MAA-I Vector	S2-45
3	5	0	251	196	77.58800000000001	40.25	MAA-I Vector	S2-45
3	6	0	748	467	86.824	45.05	MAA-I Vector	S2-45
3	7	0	503	26619	273.875	1295.813	STL Vector	S2-45
3	8	0	662	26271	259.33299999999997	1381.0	STL Vector	S2-45
3	9	0	512	24111	270.357	1254.375	STL Vector	S2-45
3	10	0	68	48	4.4	3.364	WFA Vector	S2-45
3	11	0	66	39	4.533	2.435	WFA Vector	S2-45
3	12	0	61	34	4.118	1.68	WFA Vector	S2-45
3	13	0	182	109	8.6	3.517	DBA Vector	S2-45
3	14	0	182	113	8.0	3.727	DBA Vector	S2-45
3	15	0	194	131	4.558	2.909	DBA Vector	S2-45
3	1	0	127	112	7.353	4.033	SBA Vector	S2-45
3	2	0	136	119	9.8	25.055999999999997	SBA Vector	S2-45
3	3	0	125	114	7.8	7.067	SBA Vector	S2-45
3	4	0	43	17	4.8	1.2	HHL Vector	S2-45
3	5	0	57	17	5.176	1.0	HHL Vector	S2-45
3	6	0	66	20	6.211	1.143	HHL Vector	S2-45
3	7	0	587	5448	243.222	566.5	DSA Vector	S2-45
3	8	0	817	6695	352.2	703.6	DSA Vector	S2-45
3	9	0	683	6031	333.0	667.143	DSA Vector	S2-45
3	10	0	199	96	17.785999999999998	31.235	ECA Vector	S2-45
3	11	0	193	94	13.692	5.684	ECA Vector	S2-45
3	12	0	201	94	12.2	4.095	ECA Vector	S2-45
3	13	0	156	63	7.888999999999999	2.864	GSL-II Vector	S2-45
3	14	0	165	75	8.943999999999999	3.0	GSL-II Vector	S2-45
3	15	0	141	73	7.332999999999999	2.92	GSL-II Vector	S2-45
3	1	0	367	244	17.722	7.767	LTL Lotus Vector	S2-45
3	2	0	372	235	20.471	8.88	LTL Lotus Vector	S2-45
3	3	0	353	219	21.933000000000003	12.687999999999999	LTL Lotus Vector	S2-45
3	4	0	515	58	34.357	4.0	GNA Vector	S2-45
3	5	0	700	79	42.2	5.267	GNA Vector	S2-45
3	6	0	699	89	37.0	5.8	GNA Vector	S2-45
3	7	0	173	33	8.706	1.9380000000000002	NPL Vector	S2-45
3	8	0	181	38	11.642999999999999	3.286	NPL Vector	S2-45
3	9	0	408	121	26.538	8.142999999999999	NPL Vector	S2-45
3	10	0	2442	2809	145.0	166.857	MAA-II Vector	S2-45
3	11	0	2316	2659	144.286	162.86700000000002	MAA-II Vector	S2-45
3	12	0	2245	2557	134.786	135.188	MAA-II Vector	S2-45
3	13	0	24	30	1.412	1.4	VVA Vector	S2-45
3	14	0	28	26	1.474	1.217	VVA Vector	S2-45
3	15	0	40	35	-0.025	0.10099999999999999	VVA Vector	S2-45
3	1	0	159	94	8.111	2.73	UEA Sigma	S2-45
3	2	0	162	102	8.824	3.31	UEA Sigma	S2-45
3	3	0	151	91	9.4	5.118	UEA Sigma	S2-45
3	4	0	1058	68	68.55	4.875	PHA-L Sigma	S2-45
3	5	0	1331	83	101.667	6.4	PHA-L Sigma	S2-45
3	6	0	1285	78	99.93299999999999	7.0	PHA-L Sigma	S2-45
3	7	0	9741	4529	564.643	288.846	MAA Sigma	S2-45
3	8	0	9131	4252	582.846	257.92900000000003	MAA Sigma	S2-45
3	9	0	9310	4329	525.929	231.0	MAA Sigma	S2-45
3	10	0	9755	5662	474.31300000000005	279.688	SNA Sigma	S2-45
3	11	0	8625	5244	389.476	282.556	SNA Sigma	S2-45
3	12	0	9118	5463	46.965	51.178999999999995	SNA Sigma	S2-45
3	13	0	18124	29947	70.734	246.86	MNA-M EY	S2-45
3	14	0	16875	27112	60.324	255.28400000000002	MNA-M EY	S2-45
3	15	0	14527	21821	24.986	93.697	MNA-M EY	S2-45
3	1	0	2376	1395	119.111	23.873	SNA-I EY	S2-45
3	2	0	1750	1146	100.588	36.161	SNA-I EY	S2-45
3	3	0	1803	1169	33.38	37.067	SNA-I EY	S2-45
3	4	0	1163	3134	23.538	113.867	SNA-II EY	S2-45
3	5	0	1012	3120	51.722	185.688	SNA-II EY	S2-45
3	6	0	1168	4033	60.706	220.438	SNA-II EY	S2-45
3	7	0	7873	6901	426.375	360.765	PHA-E EY	S2-45
3	8	0	5670	4789	330.85699999999997	177.391	PHA-E EY	S2-45
3	9	0	9221	8716	389.95	309.875	PHA-E EY	S2-45
3	10	0	1072	497	21.163	14.758	CA EY	S2-45
3	11	0	1766	803	22.932	19.149	CA EY	S2-45
3	12	0	1709	773	7.098	5.8420000000000005	CA EY	S2-45
3	13	0	17120	27955	52.567	172.333	MNA-G EY	S2-45
3	14	0	16863	26175	53.00899999999999	210.511	MNA-G EY	S2-45
3	15	0	14755	20761	18.972	70.62100000000001	MNA-G EY	S2-45
3	1	0	173	228	9.765	4.685	UEA-II EY	S2-45
3	2	0	179	233	11.0	13.667	UEA-II EY	S2-45
3	3	0	171	224	3.286	5.6339999999999995	UEA-II EY	S2-45
3	4	0	254	195	4.462	4.405	CSA EY	S2-45
3	5	0	221	178	7.207000000000001	10.81	CSA EY	S2-45
3	6	0	213	162	4.974	6.04	CSA EY	S2-45
3	7	0	1256	2646	38.425	110.786	UDA EY	S2-45
3	8	0	792	1610	21.878	60.333	UDA EY	S2-45
3	9	0	999	2230	32.054	79.03399999999999	UDA EY	S2-45
3	10	0	27962	24008	510.58	643.382	LcH EY	S2-45
3	11	0	25212	20430	324.973	414.042	LcH EY	S2-45
3	12	0	25873	21112	184.04	261.41900000000004	LcH EY	S2-45
3	13	0	5882	3747	32.266	40.946999999999996	TL EY	S2-45
3	14	0	5764	3610	35.207	51.968999999999994	TL EY	S2-45
3	15	0	8517	4881	17.840999999999998	31.756	TL EY	S2-45
3	1	0	2637	2261	70.5	104.85	ACA EY	S2-45
3	2	0	2461	2024	63.743	89.0	ACA EY	S2-45
3	3	0	2326	1874	55.158	49.405	ACA EY	S2-45
3	4	0	1349	870	34.889	23.243000000000002	Blackbean EY	S2-45
3	5	0	1231	673	38.344	31.695999999999998	Blackbean EY	S2-45
3	6	0	1184	645	32.857	29.333000000000002	Blackbean EY	S2-45
3	7	0	659	24	16.314	0.9259999999999999	PHA-L EY	S2-45
3	8	0	760	24	20.167	0.92	PHA-L EY	S2-45
3	9	0	711	24	16.054000000000002	1.0	PHA-L EY	S2-45
3	10	0	1410	995	39.861999999999995	42.3	UEA-I EY	S2-45
3	11	0	1383	985	32.053000000000004	49.111000000000004	UEA-I EY	S2-45
3	12	0	1563	1116	31.689	38.633	UEA-I EY	S2-45
3	13	0	101	96	7.586	12.364	LTL Lotus EY	S2-45
3	14	0	125	102	7.364	5.172000000000001	LTL Lotus EY	S2-45
3	15	0	120	126	5.619	4.0	LTL Lotus EY	S2-45
3	1	0	4754	2441	80.0	51.067	MAA EY	S2-45
3	2	0	3570	1905	59.321000000000005	38.833	MAA EY	S2-45
3	3	0	5117	2744	118.89200000000001	127.47399999999999	MAA EY	S2-45
3	4	0	690	1493	18.545	71.944	PTA GalNAc EY	S2-45
3	5	0	652	1354	20.593000000000004	68.235	PTA GalNAc EY	S2-45
3	6	0	516	1156	16.285999999999998	59.765	PTA GalNAc EY	S2-45
3	7	0	9353	6323	267.226	301.368	AMA EY	S2-45
3	8	0	9340	6196	244.118	284.1	AMA EY	S2-45
3	9	0	9272	6029	250.935	246.61900000000003	AMA EY	S2-45
3	10	0	255	96	12.05	5.0	PTA Gal EY	S2-45
3	11	0	250	92	8.852	4.9	PTA Gal EY	S2-45
3	12	0	234	89	13.222000000000001	7.332999999999999	PTA Gal EY	S2-45
3	13	0	973	133	49.053000000000004	7.167000000000001	ASA EY	S2-45
3	14	0	780	90	22.533	3.556	ASA EY	S2-45
3	15	0	769	87	27.691999999999997	4.19	ASA EY	S2-45
3	1	0	397	3366	7.832999999999999	106.462	HPA Sigma	S2-45
3	2	0	364	2638	7.477	50.023	HPA Sigma	S2-45
3	3	0	351	2356	23.0	153.154	HPA Sigma	S2-45
3	4	0	6579	3664	372.85699999999997	211.143	TJA-II Aniara	S2-45
3	5	0	6595	3662	316.063	190.267	TJA-II Aniara	S2-45
3	6	0	6371	3304	296.29400000000004	160.35299999999998	TJA-II Aniara	S2-45
3	7	0	12988	20210	551.05	1078.688	diCBM40 	S2-45
3	8	0	11983	19078	590.0	1076.688	diCBM40 	S2-45
3	9	0	11657	17790	581.706	842.5	diCBM40 	S2-45
3	10	0	6832	3842	341.11800000000005	192.235	AOL TCI America	S2-45
3	11	0	4459	2368	213.667	114.72200000000001	AOL TCI America	S2-45
3	12	0	6505	3695	319.176	194.188	AOL TCI America	S2-45
3	13	0	3244	4092	26.029	38.888000000000005	Griffithsin 	S2-45
3	14	0	3341	3943	19.469	25.78	Griffithsin 	S2-45
3	15	0	2778	2705	15.325999999999999	17.785	Griffithsin 	S2-45
3	1	0	3038	1646	141.346	137.333	SLBR-N 	S2-45
3	2	0	2569	1454	103.87100000000001	104.348	SLBR-N 	S2-45
3	3	0	3476	1934	188.364	181.35299999999998	SLBR-N 	S2-45
3	4	0	3746	4939	341.267	407.5	SLBR-H 	S2-45
3	5	0	2745	3480	229.2	226.722	SLBR-H 	S2-45
3	6	0	2954	3409	269.33299999999997	265.29400000000004	SLBR-H 	S2-45
3	7	0	3213	13917	289.786	994.6	SLBR-B 	S2-45
3	8	0	2882	10593	257.643	900.571	SLBR-B 	S2-45
3	9	0	2250	8182	215.533	710.7139999999999	SLBR-B 	S2-45
3	10	0	26171	21336	1276.0	1067.438	BamBL 	S2-45
3	11	0	26533	22234	1284.938	1037.7060000000001	BamBL 	S2-45
3	12	0	26754	21570	1360.6	1111.067	BamBL 	S2-45
3	13	0	4209	4208	246.438	291.643	BanLec H84T 	S2-45
3	14	0	4377	4288	20.333	21.399	BanLec H84T 	S2-45
3	15	0	4677	4338	40.723	38.558	BanLec H84T 	S2-45
3	1	0	44660	33540	1763.579	1649.1770000000001	Protein A 	S2-45
3	2	0	8471	3474	852.2410000000001	886.75	Protein A 	S2-45
3	3	0	44524	35147	1477.7920000000001	1429.55	Protein A 	S2-45
3	4	0	57810	33936	352.976	1446.3	Protein G 	S2-45
3	5	0	63644	35728	2899.2670000000003	1627.8229999999999	Protein G 	S2-45
3	6	0	61469	30825	2722.0	1657.5710000000001	Protein G 	S2-45
3	7	0	19704	33257	1163.308	1722.933	Protein L 	S2-45
3	8	0	21355	30106	1219.0	1763.6429999999998	Protein L 	S2-45
3	9	0	15677	19688	906.7139999999999	1483.214	Protein L 	S2-45
3	10	0	180	70	19.285999999999998	12.261	Anti Lewis A Abcam	S2-45
3	11	0	143	62	16.070999999999998	13.818	Anti Lewis A Abcam	S2-45
